scenario_id,scenario,workflow,scenario_family,daily_sensor_groups,fallback_sensor_groups,daily_sensors,fallback_sensors,n_train,n_test,n_total,n_daily_used,n_fallback_used,train_r_squared,train_rmse,train_mae,train_bias,test_calib_r_squared,test_calib_rmse,test_calib_mae,test_calib_bias,train_slope,train_intercept,test_calib_slope,test_calib_intercept,slope,intercept
45,daily[myd10+sice+viirs_sr_vnp09ga],daily_only_or_16day_only_combinations,daily,"myd10, sice, viirs_sr_vnp09ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, sice, viirs_sr_vnp09ga",,17810,7634,25444,25444,0,0.7604237344707762,0.09806712010221716,0.06537614030475387,-0.0030949879916151975,0.7629264140774611,0.09468023337699813,0.06461956578809874,-0.0009225475144946935,0.8662625540614591,0.07886100194486001,1.0046252076868054,-0.003732340298529757,0.8662625540614591,0.07886100194486001
26,daily[viirs_sr_vnp09ga+viirs_sr_vj109ga],daily_only_or_16day_only_combinations,daily,"viirs_sr_vnp09ga, viirs_sr_vj109ga",,"viirs_sr_vnp09ga, viirs_sr_vj109ga",,7612,3263,10875,10875,0,0.7632196596974404,0.07712307504524687,0.04981035472806096,-0.00288881717813978,0.7626580481600357,0.07503136508341303,0.049913255749429876,0.0014952138979223604,0.9947891907315345,0.0005574891103142798,0.9924668918023617,0.006487542104231747,0.9947891907315345,0.0005574891103142798
96,daily[sice+gcomc+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"sice, gcomc, viirs_sr_vj109ga, viirs_sr_vj209ga",,"sice, gcomc, viirs_sr_vj109ga, viirs_sr_vj209ga",,8754,3752,12506,12506,0,0.7689007430440116,0.0935218262409138,0.06384470963886985,-0.004552605264602848,0.7626556893473802,0.09409495175321948,0.06423604536142212,0.0022417913847871417,1.0108863965686155,-0.011242272957647792,0.9830759228524302,0.012538523508288546,1.0108863965686155,-0.011242272957647792
86,daily[myd10+sice+gcomc+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"myd10, sice, gcomc, viirs_sr_vj209ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, sice, gcomc, viirs_sr_vj209ga",,18030,7728,25758,25758,0,0.7713395100914441,0.09609965128279238,0.06540699460435848,-0.0009155321672259201,0.7605383638987624,0.09464050805910561,0.06408692750698201,-0.0009102901775357366,0.8690634950729171,0.07913514677281785,1.0013041440917239,-0.0017076325386278235,0.8690634950729171,0.07913514677281785
46,daily[myd10+sice+viirs_sr_vj109ga],daily_only_or_16day_only_combinations,daily,"myd10, sice, viirs_sr_vj109ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, sice, viirs_sr_vj109ga",,17574,7533,25107,25107,0,0.7604556323731808,0.09884749671982228,0.06714586048544725,-0.0033138935779608134,0.7596800317597624,0.09578238510623605,0.06542496704684558,0.00032487279580382846,0.8551017497615401,0.08532577372907135,1.0013596915367726,-0.0005024016984465085,0.8551017497615401,0.08532577372907135
87,daily[myd10+sice+viirs_sr_vnp09ga+viirs_sr_vj109ga],daily_only_or_16day_only_combinations,daily,"myd10, sice, viirs_sr_vnp09ga, viirs_sr_vj109ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, sice, viirs_sr_vnp09ga, viirs_sr_vj109ga",,17952,7694,25646,25646,0,0.7675027557977864,0.09620672843252978,0.06414574456515058,-0.003630139007116199,0.7591451896507366,0.09575941239255152,0.06484460316674223,0.0010229144284695738,0.8724451672385625,0.07445094290523246,1.0088177372248626,-0.004360087224534515,0.8724451672385625,0.07445094290523246
89,daily[myd10+sice+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"myd10, sice, viirs_sr_vj109ga, viirs_sr_vj209ga",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, sice, viirs_sr_vj109ga, viirs_sr_vj209ga",,17647,7564,25211,25211,0,0.7632045065769966,0.09841811158524393,0.0665096337848076,-0.0026820593883096276,0.7567412777801199,0.0957431957698221,0.06546694408813268,-0.0007243047915823655,0.8570454140545138,0.0846167054652418,1.0053000554885487,-0.003962960272969829,0.8570454140545138,0.0846167054652418
5,daily[viirs_sr_vnp09ga],daily_only_or_16day_only_combinations,daily,viirs_sr_vnp09ga,,viirs_sr_vnp09ga,,6594,2827,9421,9421,0,0.7574118504005032,0.07622847139728778,0.0493200505125872,-0.0018771193873218074,0.7544296296751295,0.07570084955211887,0.05018128908423886,-0.0011732392820576086,0.9866453710826599,0.007000422893612024,0.9964848154007834,0.001163211592984048,0.9866453710826599,0.007000422893612024
14,daily[myd10+sice],daily_only_or_16day_only_combinations,daily,"myd10, sice",,"myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, sice",,17355,7438,24793,24793,0,0.7537128869453145,0.10117533654349244,0.06919120335734659,-0.0029693736071017,0.7516136701581883,0.09711481255679931,0.06602220107935483,-0.001149082648001131,0.842131935563861,0.09347740807630056,1.0004022648593072,-0.0013933681338229587,0.842131935563861,0.09347740807630056
27,daily[viirs_sr_vnp09ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"viirs_sr_vnp09ga, viirs_sr_vj209ga",,"viirs_sr_vnp09ga, viirs_sr_vj209ga",,7012,3006,10018,10018,0,0.7673994726937852,0.074677950662464,0.04935813903950371,-0.00023381246791215031,0.7433807997382461,0.07971447308140606,0.050786819431855694,-0.005098381938535652,0.9893521414615063,0.006843765184591621,0.9874495374976533,0.0031973098433750735,0.9893521414615063,0.006843765184591621
97,daily[sice+viirs_sr_vnp09ga+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"sice, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,"sice, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,10437,4474,14911,14911,0,0.7573816689882088,0.09262331540690837,0.06071296375059085,-0.004372619939486122,0.7379905710923902,0.09581013584520148,0.061881349337776545,-0.00018119012787046196,0.9979909773217639,-0.00312160847929821,0.978282701323137,0.013138383232089379,0.9979909773217639,-0.00312160847929821
58,daily[sice+viirs_sr_vnp09ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"sice, viirs_sr_vnp09ga, viirs_sr_vj209ga",,"sice, viirs_sr_vnp09ga, viirs_sr_vj209ga",,10076,4319,14395,14395,0,0.7429367625457018,0.09540054156311424,0.06261188942363041,-0.003924366958201005,0.7366593767650472,0.09635774412845134,0.06267912840564802,2.6792227349415868e-05,0.980190022216265,0.008323172295785941,0.9980844018356121,0.0012010427626297782,0.980190022216265,0.008323172295785941
20,daily[sice+viirs_sr_vnp09ga],daily_only_or_16day_only_combinations,daily,"sice, viirs_sr_vnp09ga",,"sice, viirs_sr_vnp09ga",,9891,4240,14131,14131,0,0.7328386122749395,0.09701499831563323,0.06287462580189061,-0.003164871738297442,0.73622391183431,0.09766634900640957,0.06515387022109242,-0.002994223333772471,0.9626203130042239,0.019872138832537134,1.0293302464054728,-0.02099362974839003,0.9626203130042239,0.019872138832537134
73,daily[mod10+myd10+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"mod10, myd10, viirs_sr_vj109ga, viirs_sr_vj209ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, viirs_sr_vj109ga, viirs_sr_vj209ga",,20498,8786,29284,29284,0,0.7112873231441341,0.1130228003845939,0.07339262399631673,-0.0073723945636728775,0.7345601117430801,0.10180865722348485,0.06791722275950487,0.0014701355412017718,0.8137828262164204,0.10822747899181961,1.017176546616569,-0.009029485829215145,0.8137828262164204,0.10822747899181961
106,daily[mod10+myd10+gcomc+viirs_sr_vnp09ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"mod10, myd10, gcomc, viirs_sr_vnp09ga, viirs_sr_vj209ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, gcomc, viirs_sr_vnp09ga, viirs_sr_vj209ga",,20967,8987,29954,29954,0,0.7192785427619618,0.10948262513707166,0.06998320240263031,-0.006578329014549054,0.7322904661371817,0.1019214468602873,0.06730655821813566,0.001183158026848692,0.8411854447611472,0.09190426523044148,0.9990873924118859,0.0017432356167200735,0.8411854447611472,0.09190426523044148
124,daily[mod10+myd10+gcomc+viirs_sr_vnp09ga+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"mod10, myd10, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,21045,9020,30065,30065,0,0.7214298926567463,0.108753399472687,0.06929658499275283,-0.006280396486417201,0.7313598778228528,0.10197667527367636,0.06688525297277323,-0.0011894028736336314,0.8464763852311594,0.08912049188474203,0.9970995673380609,0.0005880557094070094,0.8464763852311594,0.08912049188474203
6,daily[viirs_sr_vj109ga],daily_only_or_16day_only_combinations,daily,viirs_sr_vj109ga,,viirs_sr_vj109ga,,3529,1513,5042,5042,0,0.7384144219831158,0.08016889721191482,0.052641318073108526,-0.004331917534712383,0.7311368004353058,0.08037465097547028,0.052907007968072586,-0.0016994519149520666,0.9804115705446399,0.008905924424096101,0.9877301452207643,0.006483354548191267,0.9804115705446399,0.008905924424096101
30,daily[mod10+myd10+gcomc],daily_only_or_16day_only_combinations,daily,"mod10, myd10, gcomc",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, gcomc",,20742,8890,29632,29632,0,0.7129741860270711,0.11169137202197517,0.07229771381908688,-0.006203059078319352,0.7310642243240952,0.10362339463908214,0.06937042397442462,0.0010607474595363201,0.8189381184790485,0.10611560338797899,1.0128956638573539,-0.0068279888755802265,0.8189381184790485,0.10611560338797899
57,daily[sice+viirs_sr_vnp09ga+viirs_sr_vj109ga],daily_only_or_16day_only_combinations,daily,"sice, viirs_sr_vnp09ga, viirs_sr_vj109ga",,"sice, viirs_sr_vnp09ga, viirs_sr_vj109ga",,10315,4421,14736,14736,0,0.7569971754550598,0.09296843277461982,0.06131041865559864,-0.004976896094764904,0.7280007676976544,0.09709474784905886,0.06189180379315729,0.0012913140788245797,0.9937283725640478,-0.0010850805339225333,0.9778940413271421,0.01490324489202366,0.9937283725640478,-0.0010850805339225333
8,daily[mod10+myd10],daily_only_or_16day_only_combinations,daily,"mod10, myd10",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025",,20309,8704,29013,29013,0,0.7087622599346531,0.1142320074846414,0.07487223160165445,-0.006363564870697719,0.7267733199932491,0.10410726579537039,0.07011881038552673,-0.0008276979097725959,0.8017517324741156,0.11651173180900343,1.0145026801530037,-0.009705210952960619,0.8017517324741156,0.11651173180900343
107,daily[mod10+myd10+gcomc+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"mod10, myd10, gcomc, viirs_sr_vj109ga, viirs_sr_vj209ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, gcomc, viirs_sr_vj109ga, viirs_sr_vj209ga",,20882,8950,29832,29832,0,0.7192000667242792,0.1102839952716783,0.07119887566872106,-0.005808542342851898,0.7260222423085313,0.10302362947500437,0.06823672016490326,-0.0004118422425423278,0.8311624985202162,0.09873789664931365,1.0019209399742248,-0.0015942840097635802,0.8311624985202162,0.09873789664931365
68,daily[mod10+myd10+gcomc+viirs_sr_vnp09ga],daily_only_or_16day_only_combinations,daily,"mod10, myd10, gcomc, viirs_sr_vnp09ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, gcomc, viirs_sr_vnp09ga",,20939,8975,29914,29914,0,0.7214373920079626,0.10902882996446123,0.07012843102959788,-0.006442682787394335,0.7256351048892846,0.10376202152998554,0.0678300197624971,0.00024139572434531806,0.8386863731599041,0.09367459807024547,1.0020795563963518,-0.0010332648522916044,0.8386863731599041,0.09367459807024547
19,daily[sice+gcomc],daily_only_or_16day_only_combinations,daily,"sice, gcomc",,"sice, gcomc",,8179,3506,11685,11685,0,0.7527980793178527,0.09617662203647889,0.06698833950482945,-0.0027779318278518153,0.7254130815010505,0.10245224159252755,0.06955220817802182,-0.0009358490857140616,0.983198818677706,0.007436595436080218,0.986636347118106,0.007124990408461707,0.983198818677706,0.007436595436080218
42,daily[mod10+viirs_sr_vnp09ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"mod10, viirs_sr_vnp09ga, viirs_sr_vj209ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, viirs_sr_vnp09ga, viirs_sr_vj209ga",,19268,8258,27526,27526,0,0.7049514072342938,0.11263470813823268,0.0723173911857311,-0.008039862025292367,0.7249290371757817,0.10340417293253283,0.06892915172553438,-2.839214562758638e-05,0.8127383551654614,0.10889332074220426,1.0197946098833046,-0.012147697807024405,0.8127383551654614,0.10889332074220426
120,daily[mod10+myd10+sice+gcomc+viirs_sr_vnp09ga+viirs_sr_vj109ga],daily_only_or_16day_only_combinations,daily,"mod10, myd10, sice, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, sice, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga",,21249,9108,30357,30357,0,0.7151228157834618,0.10938971963563936,0.07004160543473967,-0.007757517313286116,0.7243613828916566,0.10449079120110569,0.06943756345789065,0.0001339663420339554,0.8556414484322267,0.08179356849693853,1.0078355680045312,-0.0046620318167658326,0.8556414484322267,0.08179356849693853
113,daily[mod10+gcomc+viirs_sr_vnp09ga+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"mod10, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,19947,8550,28497,28497,0,0.7150048441642517,0.1088215592816085,0.06925865297193229,-0.00655467527818051,0.7232087654716131,0.10361641944150421,0.06797949192606038,-0.0020000265922891004,0.8406437013307484,0.09267147807781384,1.0079030070466592,-0.00687655650320218,0.8406437013307484,0.09267147807781384
32,daily[mod10+myd10+viirs_sr_vj109ga],daily_only_or_16day_only_combinations,daily,"mod10, myd10, viirs_sr_vj109ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, viirs_sr_vj109ga",,20455,8767,29222,29222,0,0.715346864214326,0.11190411258033901,0.07312913857663979,-0.0068101578963334145,0.7231596843953206,0.1046743187601247,0.06903070439018805,-0.0012693685314267027,0.8150832291964419,0.1081420891264151,1.002662356779257,-0.00289462032351806,0.8150832291964419,0.1081420891264151
105,daily[mod10+myd10+gcomc+viirs_sr_vnp09ga+viirs_sr_vj109ga],daily_only_or_16day_only_combinations,daily,"mod10, myd10, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga",,21021,9010,30031,30031,0,0.7247959797973114,0.10812343562415215,0.06921268138878266,-0.006274278739517625,0.722884852410652,0.103977352210386,0.06806442810102799,-0.000725324606100997,0.8446691709759436,0.09004350433799169,0.9996412459911714,-0.0005045549872187971,0.8446691709759436,0.09004350433799169
33,daily[mod10+myd10+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"mod10, myd10, viirs_sr_vj209ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, viirs_sr_vj209ga",,20371,8731,29102,29102,0,0.7123199263171787,0.1135336983446944,0.07414019247161815,-0.006667038397574983,0.7227815140548608,0.10371883480879916,0.06955612049404589,0.001103428266832858,0.8082319159963783,0.11204165534932187,1.0032511483844455,-0.0008902341489354093,0.8082319159963783,0.11204165534932187
72,daily[mod10+myd10+viirs_sr_vnp09ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"mod10, myd10, viirs_sr_vnp09ga, viirs_sr_vj209ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, viirs_sr_vnp09ga, viirs_sr_vj209ga",,20593,8826,29419,29419,0,0.7185145765350596,0.11061259448209892,0.07149076983364898,-0.0072153025181534184,0.7222786597465263,0.10411712630726423,0.06826808525240877,0.0007805925286232362,0.8277000326711261,0.09967196929956879,0.997137450139973,0.002534198872629956,0.8277000326711261,0.09967196929956879
31,daily[mod10+myd10+viirs_sr_vnp09ga],daily_only_or_16day_only_combinations,daily,"mod10, myd10, viirs_sr_vnp09ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, viirs_sr_vnp09ga",,20551,8808,29359,29359,0,0.7176485332531535,0.11088911911619964,0.07140003324646002,-0.006852116761520122,0.7221176043754367,0.10443496423352794,0.06915637093668073,-0.0008985128148560005,0.8245593138712859,0.10202185152377297,1.0005370661473432,-0.001227487884746692,0.8245593138712859,0.10202185152377297
82,daily[mod10+gcomc+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"mod10, gcomc, viirs_sr_vj109ga, viirs_sr_vj209ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, gcomc, viirs_sr_vj109ga, viirs_sr_vj209ga",,19611,8406,28017,28017,0,0.7041185618238442,0.11305070401615172,0.07256248402557239,-0.007217707950903405,0.7217831724575346,0.10304062131286511,0.06888524521209974,0.0018028890158214071,0.8157582992178323,0.10746090646779471,1.0093364696669433,-0.003936696509781568,0.8157582992178323,0.10746090646779471
28,daily[viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"viirs_sr_vj109ga, viirs_sr_vj209ga",,"viirs_sr_vj109ga, viirs_sr_vj209ga",,3970,1702,5672,5672,0,0.7551648355910636,0.0783441724559098,0.052126294040302265,-0.003411752017632242,0.7210143970172015,0.08546022338904008,0.05513405694958313,-0.0014458557430027644,0.9795076093083223,0.010327397933372673,1.0037561258169807,-0.003936003731718096,0.9795076093083223,0.010327397933372673
38,daily[mod10+gcomc+viirs_sr_vnp09ga],daily_only_or_16day_only_combinations,daily,"mod10, gcomc, viirs_sr_vnp09ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, gcomc, viirs_sr_vnp09ga",,19773,8475,28248,28248,0,0.7130328283960667,0.10994425110281618,0.07022766465479863,-0.007376420449451273,0.7209382202551393,0.10346049281088085,0.0683350345260269,0.00116640831793961,0.8344308043213692,0.09579675032517876,1.0003217068988361,0.0009688637207155848,0.8344308043213692,0.09579675032517876
71,daily[mod10+myd10+viirs_sr_vnp09ga+viirs_sr_vj109ga],daily_only_or_16day_only_combinations,daily,"mod10, myd10, viirs_sr_vnp09ga, viirs_sr_vj109ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, viirs_sr_vnp09ga, viirs_sr_vj109ga",,20650,8851,29501,29501,0,0.7213301028784552,0.10996429693650508,0.07060013700179985,-0.006717321055536723,0.7202280359295189,0.1041507573811186,0.06850976560018192,-0.001749340783000184,0.8313054223509825,0.09791333552362735,1.0003135866566952,-0.001942104159513236,0.8313054223509825,0.09791333552362735
83,daily[mod10+viirs_sr_vnp09ga+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"mod10, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,19427,8327,27754,27754,0,0.7107125628387749,0.11100485201209367,0.07086970188272336,-0.008225398569568127,0.719029705025627,0.10375979723314696,0.06885581683832778,0.00033753741480750215,0.8245402809734466,0.10118155970407494,1.0042127628259305,-0.0022548076288000374,0.8245402809734466,0.10118155970407494
99,daily[mod10+myd10+sice+gcomc+viirs_sr_vnp09ga],daily_only_or_16day_only_combinations,daily,"mod10, myd10, sice, gcomc, viirs_sr_vnp09ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, sice, gcomc, viirs_sr_vnp09ga",,21181,9078,30259,30259,0,0.715401693927904,0.10983241546592463,0.0704264271487473,-0.00729964894207938,0.7184371602982234,0.10491570389701378,0.06993670287317456,-0.0005784052030277609,0.8525367915495907,0.08406225619704111,1.003851034107907,-0.0029388576853344173,0.8525367915495907,0.08406225619704111
123,daily[mod10+myd10+sice+viirs_sr_vnp09ga+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"mod10, myd10, sice, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, sice, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,20990,8996,29986,29986,0,0.7120724647887218,0.11048684264019891,0.0709556910834556,-0.008137661681892965,0.7181341501095504,0.1062591872905676,0.07073518565587628,-0.001101669609567649,0.8441532556339794,0.08853316741801631,1.0170343567729294,-0.011517815820591526,0.8441532556339794,0.08853316741801631
41,daily[mod10+viirs_sr_vnp09ga+viirs_sr_vj109ga],daily_only_or_16day_only_combinations,daily,"mod10, viirs_sr_vnp09ga, viirs_sr_vj109ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, viirs_sr_vnp09ga, viirs_sr_vj109ga",,19366,8300,27666,27666,0,0.7112167828714885,0.11096280399339936,0.07105698832605253,-0.008585048580415849,0.717155907422861,0.10433932566544674,0.06866330034177687,0.0006135751269962781,0.823362399122513,0.10171588492051165,1.0018875934263523,-0.0005445031765155539,0.823362399122513,0.10171588492051165
103,daily[mod10+myd10+sice+viirs_sr_vnp09ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"mod10, myd10, sice, viirs_sr_vnp09ga, viirs_sr_vj209ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, sice, viirs_sr_vnp09ga, viirs_sr_vj209ga",,20916,8965,29881,29881,0,0.7099931563701118,0.11156272653484635,0.07200490406495824,-0.008481774572400715,0.716843290710295,0.10504605716605571,0.06971691470805139,0.0010803166274165233,0.8439196912810604,0.08813373639531541,0.9996372340103603,0.0013024761971961452,0.8439196912810604,0.08813373639531541
127,daily[mod10+myd10+sice+gcomc+viirs_sr_vnp09ga+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"mod10, myd10, sice, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, sice, gcomc, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,21271,9117,30388,30388,0,0.718855005372192,0.10852198998289471,0.06937553009995938,-0.007366949731754502,0.71675432117901,0.1060033683410728,0.07027120508759481,-0.0002573353526753895,0.8579639147707294,0.08054047007983756,1.0029492992874323,-0.0020711648395124183,0.8579639147707294,0.08054047007983756
108,daily[mod10+myd10+viirs_sr_vnp09ga+viirs_sr_vj109ga+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"mod10, myd10, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, viirs_sr_vnp09ga, viirs_sr_vj109ga, viirs_sr_vj209ga",,20686,8866,29552,29552,0,0.7232721019700601,0.1092850619773783,0.07048205485400592,-0.006806887182450289,0.7165474819859241,0.10508910246634261,0.06844775141764929,-0.0014700946712757615,0.8340129046383561,0.09624193348726218,0.9954048187753369,0.001349114552989139,0.8340129046383561,0.09624193348726218
70,daily[mod10+myd10+gcomc+viirs_sr_vj209ga],daily_only_or_16day_only_combinations,daily,"mod10, myd10, gcomc, viirs_sr_vj209ga",,"mod10, mod10_2020, mod10_2021, mod10_2022, mod10_2023, mod10_2024, mod10_2025, myd10, myd10_2021, myd10_2022, myd10_2023, myd10_2024, myd10_2025, gcomc, viirs_sr_vj209ga",,20784,8908,29692,29692,0,0.7206839064555594,0.1100095146076742,0.07187586166355531,-0.005312768235774313,0.7161912895587484,0.10605202543071016,0.06917497702781679,-0.0009332811790867467,0.825072231209509,0.10297358028865422,0.9990517791747612,-0.00035022887232227795,0.825072231209509,0.10297358028865422
